"Name","Version","PSComputerName"
"Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161","9.0.30729.6161","STF131297"
"ProAchieve","19.4.0","STF131297"
"Microsoft SQL Server 2012 Native Client ","11.4.7462.6","STF131297"
"Duo Authentication for Windows Logon x64","4.2.0.1263","STF131297"
"Microsoft Analysis Services OLE DB Provider","15.0.2000.20","STF131297"
"Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.61030","11.0.61030","STF131297"
"ProPortal Administration Utility","1.1.0","STF131297"
"SMART Notebook","11.4.564.0","STF131297"
"Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.40660","12.0.40660","STF131297"
"DameWare Mini Remote Control Service","12.2.1.27","STF131297"
"ProPortal Training Administration Utility","1.1.0","STF131297"
"SSMS Post Install Tasks","15.0.18206.0","STF131297"
"SQL Server Management Studio for Reporting Services","15.0.18206.0","STF131297"
"SQL Server Management Studio","15.0.18206.0","STF131297"
"7-Zip 22.00 (x64 edition)","22.00.00.0","STF131297"
"Google Update Helper","1.3.36.51","STF131297"
"Microsoft Visual C++ 2019 X86 Minimum Runtime - 14.28.29914","14.28.29914","STF131297"
"ProObserve","18.1.1","STF131297"
"ProSAR","19.1.1","STF131297"
"Teams Machine-Wide Installer","1.3.0.13565","STF131297"
"ProEngage","19.1.3","STF131297"
"Microsoft OLE DB Driver for SQL Server","18.2.3.0","STF131297"
"Visual Studio 2017 Isolated Shell for SSMS","15.0.28307.421","STF131297"
"Microsoft Visual C++ 2012 x86 Additional Runtime - 11.0.61030","11.0.61030","STF131297"
"Microsoft Visual C++ 2005 Redistributable","8.0.61001","STF131297"
"Microsoft Visual C++ 2019 X64 Minimum Runtime - 14.28.29914","14.28.29914","STF131297"
"Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030","11.0.61030","STF131297"
"Integration Services","15.0.1900.63","STF131297"
"ConfigMgr 2012 Toolkit R2","5.00.7958.1151","STF131297"
"Education Software 2013 December Update","11.4.120.0","STF131297"
"Microsoft Visual C++ 2013 x64 Minimum Runtime - 12.0.40660","12.0.40660","STF131297"
"Microsoft Silverlight","5.1.50918.0","STF131297"
"Microsoft Visual Studio Tools for Applications 2017 x64 Hosting Support","15.0.27520","STF131297"
"SQL Server Management Studio for Analysis Services","15.0.18206.0","STF131297"
"Microsoft Visual C++ 2012 x86 Minimum Runtime - 11.0.61030","11.0.61030","STF131297"
"SMART English (United Kingdom) Language Pack","11.4.19.0","STF131297"
"Microsoft Visual Studio Tools for Applications 2017 x86 Hosting Support","15.0.27520","STF131297"
"Configuration Manager Client","5.00.9058.1000","STF131297"
"Active Directory Authentication Library for SQL Server","15.0.1300.359","STF131297"
"Curriculum Surveyor Administrator","2.65.3","STF131297"
"ProSolutionTraining","13.0.0","STF131297"
"Microsoft Policy Platform","68.1.1010.0","STF131297"
"Java Auto Updater","2.8.161.12","STF131297"
"SMART Common Files","11.5.159.0","STF131297"
"Microsoft Office Shared 32-bit MUI (English) 2013","15.0.4420.1017","STF131300"
"Microsoft Office Shared Setup Metadata MUI (English) 2013","15.0.4420.1017","STF131300"
"Microsoft SharePoint Designer 2013","15.0.4420.1017","STF131300"
"Microsoft SharePoint Designer MUI (English) 2013","15.0.4420.1017","STF131300"
"Microsoft Office Proofing (English) 2013","15.0.4420.1017","STF131300"
"Microsoft Office Shared MUI (English) 2013","15.0.4420.1017","STF131300"
"Microsoft Office Proofing Tools 2013 - English","15.0.4420.1017","STF131300"
"Microsoft Office Proofing Tools 2013 - Espa?ol","15.0.4420.1017","STF131300"
"Outils de v?rification linguistique 2013 de Microsoft Office?- Fran?ais","15.0.4420.1017","STF131300"
"Office 16 Click-to-Run Extensibility Component","16.0.10391.20029","STF131300"
"Office 16 Click-to-Run Localization Component","16.0.10391.20029","STF131300"
"Office 16 Click-to-Run Licensing Component","16.0.10391.20029","STF131300"
"Microsoft Visual C++ 2019 X86 Additional Runtime - 14.28.29914","14.28.29914","STF131300"
"Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729","9.0.30729","STF131300"
"Microsoft Visual C++ 2013 x86 Minimum Runtime - 12.0.40660","12.0.40660","STF131300"
"Microsoft ODBC Driver 17 for SQL Server","17.4.1.1","STF131300"
"Microsoft Analysis Services OLE DB Provider","15.0.2000.20","STF131300"
"ProMonitor Administration Utility","7.0.0","STF131300"
"Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219","10.0.40219","STF131300"
"Microsoft Visual C++ 2005 Redistributable (x64)","8.0.61000","STF131300"
"ProMetrix","18.2.1","STF131300"
"Microsoft Help Viewer 2.3","2.3.28107","STF131300"
"Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219","10.0.40219","STF131300"
"Microsoft FSLogix Apps","2.9.7205.27375","STF131300"
"Microsoft Visual C++ 2022 X64 Minimum Runtime - 14.31.31103","14.31.31103","STF131300"
"Dameware Mini Remote Control x64","12.2.2.12","STF131300"
"Microsoft FSLogix Apps","2.9.7205.27375","STF131300"
"Microsoft Endpoint Configuration Manager Console","5.2107.1059.1000","STF131300"
"Maxx Audio Installer (x64)","2.7.9434.5","STF131300"
"Realtek Audio COM Components","1.0.2","STF131300"
"ProGeneral","19.4.0","STF131300"
"ProMonitor Training Administration Utility","7.0.0","STF131300"
"PSI In-application Plugin","1.0.267","STF131300"
"Microsoft Visual Studio 2010 Tools for Office Runtime (x64)","10.0.60729","STF131300"
"ProSolution","13.0.0","STF131300"
"Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.40660","12.0.40660","STF131300"
"SQL Server Management Studio","15.0.18206.0","STF131300"
"Google Chrome","107.0.5304.107","STF131300"
"ProVerify","18.1.0","STF131300"
"ProResource","1.0.0","STF131300"
"Windows Firewall Configuration Provider","1.2.3412.0","STF131300"
"WithSecure? Elements Agent","4.38.440.0","STF131300"
"Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.6161","9.0.30729.6161","STF131300"
"Rainbow (msi package installation)","1.73.1.0","STF131300"
"Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161","9.0.30729.6161","STF131300"
"ProAchieve","19.4.0","STF131300"
"Microsoft SQL Server 2012 Native Client ","11.4.7462.6","STF131300"
"Windows Resource Kit Tools - LockoutStatus.exe","1.0.0.60","STF131300"
"Duo Authentication for Windows Logon x64","4.2.0.1263","STF131300"
"Microsoft Analysis Services OLE DB Provider","15.0.2000.20","STF131300"
"Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.61030","11.0.61030","STF131300"
"ProPortal Administration Utility","1.1.0","STF131300"
"SMART Notebook","11.4.564.0","STF131300"
"Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.40660","12.0.40660","STF131300"
"ProPortal Training Administration Utility","1.1.0","STF131300"
"SSMS Post Install Tasks","15.0.18206.0","STF131300"
"SQL Server Management Studio for Reporting Services","15.0.18206.0","STF131300"
"SQL Server Management Studio","15.0.18206.0","STF131300"
"7-Zip 22.00 (x64 edition)","22.00.00.0","STF131300"
"PuTTY release 0.76 (64-bit)","0.76.0.0","STF131300"
"Google Update Helper","1.3.36.51","STF131300"
"Microsoft Visual C++ 2019 X86 Minimum Runtime - 14.28.29914","14.28.29914","STF131300"
"ProObserve","18.1.1","STF131300"
"ProSAR","19.1.1","STF131300"
"Teams Machine-Wide Installer","1.3.0.13565","STF131300"
"ProEngage","19.1.3","STF131300"
"Microsoft OLE DB Driver for SQL Server","18.2.3.0","STF131300"
"Microsoft Visual C++ 2022 X64 Additional Runtime - 14.31.31103","14.31.31103","STF131300"
"Visual Studio 2017 Isolated Shell for SSMS","15.0.28307.421","STF131300"
"Microsoft Visual C++ 2012 x86 Additional Runtime - 11.0.61030","11.0.61030","STF131300"
"Microsoft Visual C++ 2005 Redistributable","8.0.61001","STF131300"
"Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030","11.0.61030","STF131300"
"Microsoft ReportViewer 2010 SP1 Redistributable (KB2549864)","10.0.40220","STF131300"
"Integration Services","15.0.1900.63","STF131300"
"ConfigMgr 2012 Toolkit R2","5.00.7958.1151","STF131300"
"Education Software 2013 December Update","11.4.120.0","STF131300"
"Microsoft Visual C++ 2013 x64 Minimum Runtime - 12.0.40660","12.0.40660","STF131300"
"LastPass","4.101.0.34","STF131300"
"Microsoft Silverlight","5.1.50918.0","STF131300"
"Microsoft Visual Studio Tools for Applications 2017 x64 Hosting Support","15.0.27520","STF131300"
"SQL Server Management Studio for Analysis Services","15.0.18206.0","STF131300"
"Microsoft Visual C++ 2012 x86 Minimum Runtime - 11.0.61030","11.0.61030","STF131300"
"SMART English (United Kingdom) Language Pack","11.4.19.0","STF131300"
"Microsoft Visual Studio Tools for Applications 2017 x86 Hosting Support","15.0.27520","STF131300"
"Configuration Manager Client","5.00.9058.1000","STF131300"
"Active Directory Authentication Library for SQL Server","15.0.1300.359","STF131300"
"Curriculum Surveyor Administrator","2.65.3","STF131300"
"ProSolutionTraining","13.0.0","STF131300"
"Microsoft Mouse and Keyboard Center","14.41.137.0","STF131300"
"Microsoft Policy Platform","68.1.1010.0","STF131300"
"SMART Common Files","11.5.159.0","STF131300"
"Office 16 Click-to-Run Localization Component","16.0.10391.20029","STF131547"
"Office 16 Click-to-Run Licensing Component","16.0.10391.20029","STF131547"
"Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729","9.0.30729","STF131547"
"Microsoft FSLogix Apps","2.9.8111.53415","STF131547"
"ProMonitor Administration Utility","7.0.0","STF131547"
"Microsoft Visual C++ 2019 X64 Additional Runtime - 14.29.30135","14.29.30135","STF131547"
"ProMetrix","18.2.1","STF131547"
"Microsoft Visual C++ 2013 x86 Minimum Runtime - 12.0.40664","12.0.40664","STF131547"
"Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219","10.0.40219","STF131547"
"Google Chrome","107.0.5304.107","STF131547"
"ProGeneral","19.4.0","STF131547"
"ProMonitor Training Administration Utility","7.0.0","STF131547"
"PSI In-application Plugin","1.0.267","STF131547"
"ProSolution","13.0.0","STF131547"
"Microsoft Visual C++ 2013 x64 Minimum Runtime - 12.0.40664","12.0.40664","STF131547"
"ProVerify","18.1.0","STF131547"
"Microsoft Edge","107.0.1418.42","STF131547"
"ProResource","1.0.0","STF131547"
"Windows Firewall Configuration Provider","1.2.3412.0","STF131547"
"WithSecure? Elements Agent","4.38.440.0","STF131547"
"Rainbow (msi package installation)","1.73.1.0","STF131547"
"Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161","9.0.30729.6161","STF131547"
"ProAchieve","19.4.0","STF131547"
"Duo Authentication for Windows Logon x64","4.2.0.1263","STF131547"
"Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.61030","11.0.61030","STF131547"
"ProPortal Administration Utility","1.1.0","STF131547"
"SMART Notebook","11.4.564.0","STF131547"
"DameWare Mini Remote Control Service","12.2.1.27","STF131547"
"ProPortal Training Administration Utility","1.1.0","STF131547"
"Microsoft Visual C++ 2019 X86 Additional Runtime - 14.29.30135","14.29.30135","STF131547"
"EPSON APD4 Point and Print Support","4.07.0006","STF131547"
"Microsoft Visual C++ 2019 X64 Minimum Runtime - 14.29.30135","14.29.30135","STF131547"
"ProObserve","18.1.1","STF131547"
"ProSAR","19.1.1","STF131547"
"Teams Machine-Wide Installer","1.4.0.26376","STF131547"
"ProEngage","19.1.3","STF131547"
"Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.40664","12.0.40664","STF131547"
"Microsoft Visual C++ 2019 X86 Minimum Runtime - 14.29.30135","14.29.30135","STF131547"
"Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030","11.0.61030","STF131547"
"Education Software 2013 December Update","11.4.120.0","STF131547"
"Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.40664","12.0.40664","STF131547"
"Microsoft FSLogix Apps","2.9.8111.53415","STF131547"
"SigWeb","1.7.0.0","STF131547"
"Microsoft Silverlight","5.1.50428.0","STF131547"
"SMART English (United Kingdom) Language Pack","11.4.19.0","STF131547"
"Configuration Manager Client","5.00.9058.1000","STF131547"
"Curriculum Surveyor Administrator","2.65.3","STF131547"
"ProSolutionTraining","13.0.0","STF131547"
"Microsoft Policy Platform","68.1.1010.0","STF131547"
"SMART Common Files","11.5.159.0","STF131547"
