"Name","Version","PSComputerName"
"Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161","9.0.30729.6161","STF126258"
"ProAchieve","19.4.0","STF126258"
"Duo Authentication for Windows Logon x64","4.2.0.1263","STF126258"
"Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.61030","11.0.61030","STF126258"
"ProPortal Administration Utility","1.1.0","STF126258"
"SMART Notebook","11.4.564.0","STF126258"
"Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.40660","12.0.40660","STF126258"
"ProPortal Training Administration Utility","1.1.0","STF126258"
"Google Update Helper","1.3.36.51","STF126258"
"Microsoft Visual C++ 2019 X86 Minimum Runtime - 14.28.29914","14.28.29914","STF126258"
"ProObserve","18.1.1","STF126258"
"ProSAR","19.1.1","STF126258"
"Teams Machine-Wide Installer","1.4.0.26376","STF126258"
"ProEngage","19.1.3","STF126258"
"Microsoft Visual C++ 2012 x86 Additional Runtime - 11.0.61030","11.0.61030","STF126258"
"Microsoft Visual C++ 2005 Redistributable","8.0.61001","STF126258"
"Microsoft Visual C++ 2019 X64 Minimum Runtime - 14.28.29914","14.28.29914","STF126258"
"Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030","11.0.61030","STF126258"
"Education Software 2013 December Update","11.4.120.0","STF126258"
"Microsoft Visual C++ 2013 x64 Minimum Runtime - 12.0.40660","12.0.40660","STF126258"
"Microsoft Silverlight","5.1.50918.0","STF126258"
"Microsoft Visual C++ 2012 x86 Minimum Runtime - 11.0.61030","11.0.61030","STF126258"
"SMART English (United Kingdom) Language Pack","11.4.19.0","STF126258"
"Configuration Manager Client","5.00.9058.1000","STF126258"
"Curriculum Surveyor Administrator","2.65.3","STF126258"
"ProSolutionTraining","13.0.0","STF126258"
"Microsoft Policy Platform","68.1.1010.0","STF126258"
"DameWare Mini Remote Control Service","12.2.2.12","STF126258"
"SMART Common Files","11.5.159.0","STF126258"
"Office 16 Click-to-Run Localization Component","16.0.10391.20029","STF126354"
"Office 16 Click-to-Run Licensing Component","16.0.10391.20029","STF126354"
"Microsoft Visual C++ 2019 X86 Additional Runtime - 14.28.29914","14.28.29914","STF126354"
"Microsoft Visual C++ 2013 x86 Minimum Runtime - 12.0.40660","12.0.40660","STF126354"
"ProMonitor Administration Utility","7.0.0","STF126354"
"Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219","10.0.40219","STF126354"
"Microsoft Visual C++ 2005 Redistributable (x64)","8.0.61000","STF126354"
"ProMetrix","18.2.1","STF126354"
"Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219","10.0.40219","STF126354"
"Microsoft FSLogix Apps","2.9.7205.27375","STF126354"
"Microsoft FSLogix Apps","2.9.7205.27375","STF126354"
"Microsoft Visual C++ 2019 X64 Additional Runtime - 14.28.29914","14.28.29914","STF126354"
"ProGeneral","19.4.0","STF126354"
"ProMonitor Training Administration Utility","7.0.0","STF126354"
"PSI In-application Plugin","1.0.267","STF126354"
"ProSolution","13.0.0","STF126354"
"Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.40660","12.0.40660","STF126354"
"ProVerify","18.1.0","STF126354"
"ProResource","1.0.0","STF126354"
"Windows Firewall Configuration Provider","1.2.3412.0","STF126354"
"WithSecure? Elements Agent","4.38.440.0","STF126354"
"Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.6161","9.0.30729.6161","STF126354"
"Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161","9.0.30729.6161","STF126354"
"ProAchieve","19.4.0","STF126354"
"Duo Authentication for Windows Logon x64","4.2.0.1263","STF126354"
"Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.61030","11.0.61030","STF126354"
"ProPortal Administration Utility","1.1.0","STF126354"
"SMART Notebook","11.4.564.0","STF126354"
"Microsoft Update Health Tools","2.84.0.0","STF126354"
"Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.40660","12.0.40660","STF126354"
"DameWare Mini Remote Control Service","12.2.1.27","STF126354"
"ProPortal Training Administration Utility","1.1.0","STF126354"
"Google Update Helper","1.3.36.51","STF126354"
"Microsoft Visual C++ 2019 X86 Minimum Runtime - 14.28.29914","14.28.29914","STF126354"
"ProObserve","18.1.1","STF126354"
"ProSAR","19.1.1","STF126354"
"Teams Machine-Wide Installer","1.3.0.13565","STF126354"
"ProEngage","19.1.3","STF126354"
"Microsoft Visual C++ 2012 x86 Additional Runtime - 11.0.61030","11.0.61030","STF126354"
"Microsoft Visual C++ 2005 Redistributable","8.0.61001","STF126354"
"Microsoft Visual C++ 2019 X64 Minimum Runtime - 14.28.29914","14.28.29914","STF126354"
"Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030","11.0.61030","STF126354"
"Education Software 2013 December Update","11.4.120.0","STF126354"
"Google Chrome","107.0.5304.88","STF126354"
"Microsoft Visual C++ 2013 x64 Minimum Runtime - 12.0.40660","12.0.40660","STF126354"
"Microsoft Silverlight","5.1.50918.0","STF126354"
"Microsoft Visual C++ 2012 x86 Minimum Runtime - 11.0.61030","11.0.61030","STF126354"
"SMART English (United Kingdom) Language Pack","11.4.19.0","STF126354"
"Configuration Manager Client","5.00.9058.1000","STF126354"
"Curriculum Surveyor Administrator","2.65.3","STF126354"
"ProSolutionTraining","13.0.0","STF126354"
"Microsoft Policy Platform","68.1.1010.0","STF126354"
"SMART Common Files","11.5.159.0","STF126354"
"Office 16 Click-to-Run Localization Component","16.0.10391.20029","STF126926"
"Office 16 Click-to-Run Licensing Component","16.0.10391.20029","STF126926"
"Microsoft Visual C++ 2019 X86 Additional Runtime - 14.28.29914","14.28.29914","STF126926"
"Microsoft Visual C++ 2013 x86 Minimum Runtime - 12.0.40660","12.0.40660","STF126926"
"ProMonitor Administration Utility","7.0.0","STF126926"
"Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219","10.0.40219","STF126926"
"Microsoft Visual C++ 2005 Redistributable (x64)","8.0.61000","STF126926"
"ProMetrix","18.2.1","STF126926"
"Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219","10.0.40219","STF126926"
"Microsoft FSLogix Apps","2.9.7205.27375","STF126926"
"Microsoft FSLogix Apps","2.9.7205.27375","STF126926"
"Microsoft Visual C++ 2019 X64 Additional Runtime - 14.28.29914","14.28.29914","STF126926"
"ProGeneral","19.4.0","STF126926"
"ProMonitor Training Administration Utility","7.0.0","STF126926"
"PSI In-application Plugin","1.0.267","STF126926"
"ProSolution","13.0.0","STF126926"
"Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.40660","12.0.40660","STF126926"
"Google Chrome","107.0.5304.89","STF126926"
"ProVerify","18.1.0","STF126926"
"ProResource","1.0.0","STF126926"
"Windows Firewall Configuration Provider","1.2.3412.0","STF126926"
"WithSecure? Elements Agent","4.38.440.0","STF126926"
"Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.6161","9.0.30729.6161","STF126926"
"Rainbow (msi package installation)","1.73.1.0","STF126926"
"Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161","9.0.30729.6161","STF126926"
"ProAchieve","19.4.0","STF126926"
"Duo Authentication for Windows Logon x64","4.2.0.1263","STF126926"
"Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.61030","11.0.61030","STF126926"
"ProPortal Administration Utility","1.1.0","STF126926"
"SMART Notebook","11.4.564.0","STF126926"
"Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.40660","12.0.40660","STF126926"
"ProPortal Training Administration Utility","1.1.0","STF126926"
"Google Update Helper","1.3.36.51","STF126926"
"Microsoft Visual C++ 2019 X86 Minimum Runtime - 14.28.29914","14.28.29914","STF126926"
"ProObserve","18.1.1","STF126926"
"ProSAR","19.1.1","STF126926"
"Teams Machine-Wide Installer","1.3.0.13565","STF126926"
"ProEngage","19.1.3","STF126926"
"Microsoft Visual C++ 2012 x86 Additional Runtime - 11.0.61030","11.0.61030","STF126926"
"Microsoft Visual C++ 2005 Redistributable","8.0.61001","STF126926"
"Microsoft Visual C++ 2019 X64 Minimum Runtime - 14.28.29914","14.28.29914","STF126926"
"Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030","11.0.61030","STF126926"
"Education Software 2013 December Update","11.4.120.0","STF126926"
"Microsoft Visual C++ 2013 x64 Minimum Runtime - 12.0.40660","12.0.40660","STF126926"
"Microsoft Silverlight","5.1.50918.0","STF126926"
"Microsoft Visual C++ 2012 x86 Minimum Runtime - 11.0.61030","11.0.61030","STF126926"
"SMART English (United Kingdom) Language Pack","11.4.19.0","STF126926"
"Configuration Manager Client","5.00.9058.1000","STF126926"
"Curriculum Surveyor Administrator","2.65.3","STF126926"
"ProSolutionTraining","13.0.0","STF126926"
"Microsoft Policy Platform","68.1.1010.0","STF126926"
"DameWare Mini Remote Control Service","12.2.2.12","STF126926"
"SMART Common Files","11.5.159.0","STF126926"
"Office 16 Click-to-Run Localization Component","16.0.10391.20029","STF128149"
"Office 16 Click-to-Run Licensing Component","16.0.10391.20029","STF128149"
"ProMonitor Administration Utility","7.0.0","STF128149"
"Microsoft Visual C++ 2019 X64 Additional Runtime - 14.29.30135","14.29.30135","STF128149"
"ProMetrix","18.2.1","STF128149"
"Microsoft Visual C++ 2013 x86 Minimum Runtime - 12.0.40664","12.0.40664","STF128149"
"Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219","10.0.40219","STF128149"
"Microsoft FSLogix Apps","2.9.7205.27375","STF128149"
"Microsoft FSLogix Apps","2.9.7205.27375","STF128149"
"ProGeneral","19.4.0","STF128149"
"ProMonitor Training Administration Utility","7.0.0","STF128149"
"PSI In-application Plugin","1.0.267","STF128149"
"ProSolution","13.0.0","STF128149"
"Microsoft Visual C++ 2013 x64 Minimum Runtime - 12.0.40664","12.0.40664","STF128149"
"ProVerify","18.1.0","STF128149"
"Microsoft Edge","107.0.1418.35","STF128149"
"ProResource","1.0.0","STF128149"
"Windows Firewall Configuration Provider","1.2.3412.0","STF128149"
"ProAchieve","19.4.0","STF128149"
"Duo Authentication for Windows Logon x64","4.2.0.1263","STF128149"
"Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.61030","11.0.61030","STF128149"
"ProPortal Administration Utility","1.1.0","STF128149"
"SMART Notebook","11.4.564.0","STF128149"
"WithSecure? Elements Agent","4.37.471.0","STF128149"
"DameWare Mini Remote Control Service","12.2.1.27","STF128149"
"ProPortal Training Administration Utility","1.1.0","STF128149"
"Microsoft Visual C++ 2019 X86 Additional Runtime - 14.29.30135","14.29.30135","STF128149"
"Microsoft Visual C++ 2019 X64 Minimum Runtime - 14.29.30135","14.29.30135","STF128149"
"ProObserve","18.1.1","STF128149"
"ProSAR","19.1.1","STF128149"
"Teams Machine-Wide Installer","1.4.0.26376","STF128149"
"ProEngage","19.1.3","STF128149"
"Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.40664","12.0.40664","STF128149"
"Microsoft Visual C++ 2019 X86 Minimum Runtime - 14.29.30135","14.29.30135","STF128149"
"Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030","11.0.61030","STF128149"
"Education Software 2013 December Update","11.4.120.0","STF128149"
"Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.40664","12.0.40664","STF128149"
"Google Chrome","107.0.5304.89","STF128149"
"Microsoft Silverlight","5.1.50428.0","STF128149"
"SMART English (United Kingdom) Language Pack","11.4.19.0","STF128149"
"Configuration Manager Client","5.00.9058.1000","STF128149"
"Curriculum Surveyor Administrator","2.65.3","STF128149"
"ProSolutionTraining","13.0.0","STF128149"
"Microsoft Policy Platform","68.1.1010.0","STF128149"
"SMART Common Files","11.5.159.0","STF128149"
"Office 16 Click-to-Run Localization Component","16.0.10391.20029","STF128553"
"Office 16 Click-to-Run Licensing Component","16.0.10391.20029","STF128553"
"Microsoft Visual C++ 2019 X86 Additional Runtime - 14.28.29914","14.28.29914","STF128553"
"CCC Help Finnish","2015.1104.1642.30033","STF128553"
"ccc-utility64","2015.1104.1643.30033","STF128553"
"CCC Help Swedish","2015.1104.1642.30033","STF128553"
"CCC Help Korean","2015.1104.1642.30033","STF128553"
"CCC Help Hungarian","2015.1104.1642.30033","STF128553"
"Microsoft Visual C++ 2013 x86 Minimum Runtime - 12.0.40660","12.0.40660","STF128553"
"ProMonitor Administration Utility","7.0.0","STF128553"
"Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219","10.0.40219","STF128553"
"Microsoft Visual C++ 2005 Redistributable (x64)","8.0.61000","STF128553"
"ProMetrix","18.2.1","STF128553"
"Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219","10.0.40219","STF128553"
"Microsoft FSLogix Apps","2.9.7205.27375","STF128553"
"Microsoft FSLogix Apps","2.9.7205.27375","STF128553"
"Microsoft Update Health Tools","3.67.0.0","STF128553"
"CCC Help Spanish","2015.1104.1642.30033","STF128553"
"Microsoft Visual C++ 2012 x86 Minimum Runtime - 11.0.50727","11.0.50727","STF128553"
"CCC Help Dutch","2015.1104.1642.30033","STF128553"
"Microsoft Visual C++ 2019 X64 Additional Runtime - 14.28.29914","14.28.29914","STF128553"
"ProGeneral","19.4.0","STF128553"
"CCC Help Czech","2015.1104.1642.30033","STF128553"
"ProMonitor Training Administration Utility","7.0.0","STF128553"
"Microsoft Visual C++ 2012 x86 Additional Runtime - 11.0.50727","11.0.50727","STF128553"
"PSI In-application Plugin","1.0.267","STF128553"
"ProSolution","13.0.0","STF128553"
"Catalyst Control Center - Branding","1.00.0000","STF128553"
"Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.40660","12.0.40660","STF128553"
"Catalyst Control Center InstallProxy","2015.1104.1643.30033","STF128553"
"ProVerify","18.1.0","STF128553"
"ProResource","1.0.0","STF128553"
"AMD Catalyst Control Center","2015.1104.1643.30033","STF128553"
"AMD Fuel","2015.1104.1643.30033","STF128553"
"Windows Firewall Configuration Provider","1.2.3412.0","STF128553"
"CCC Help Russian","2015.1104.1642.30033","STF128553"
"WithSecure? Elements Agent","4.38.440.0","STF128553"
"Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.6161","9.0.30729.6161","STF128553"
"Rainbow (msi package installation)","1.73.1.0","STF128553"
"Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161","9.0.30729.6161","STF128553"
"ProAchieve","19.4.0","STF128553"
"CCC Help Norwegian","2015.1104.1642.30033","STF128553"
"Duo Authentication for Windows Logon x64","4.2.0.1263","STF128553"
"Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.61030","11.0.61030","STF128553"
"ProPortal Administration Utility","1.1.0","STF128553"
"SMART Notebook","11.4.564.0","STF128553"
"Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.40660","12.0.40660","STF128553"
"DameWare Mini Remote Control Service","12.2.1.27","STF128553"
"ProPortal Training Administration Utility","1.1.0","STF128553"
"CCC Help Chinese Traditional","2015.1104.1642.30033","STF128553"
"CCC Help Italian","2015.1104.1642.30033","STF128553"
"CCC Help Japanese","2015.1104.1642.30033","STF128553"
"Microsoft Visual C++ 2019 X86 Minimum Runtime - 14.28.29914","14.28.29914","STF128553"
"ProObserve","18.1.1","STF128553"
"CCC Help German","2015.1104.1642.30033","STF128553"
"CCC Help Chinese Standard","2015.1104.1642.30033","STF128553"
"ProSAR","19.1.1","STF128553"
"CCC Help Thai","2015.1104.1642.30033","STF128553"
"Teams Machine-Wide Installer","1.3.0.13565","STF128553"
"ProEngage","19.1.3","STF128553"
"CCC Help French","2015.1104.1642.30033","STF128553"
"CCC Help Danish","2015.1104.1642.30033","STF128553"
"Catalyst Control Center Localization All","2015.1104.1643.30033","STF128553"
"Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.50727","11.0.50727","STF128553"
"Google Chrome","107.0.5304.88","STF128553"
"Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.50727","11.0.50727","STF128553"
"Microsoft Visual C++ 2012 x86 Additional Runtime - 11.0.61030","11.0.61030","STF128553"
"Microsoft Visual C++ 2005 Redistributable","8.0.61001","STF128553"
"Microsoft Visual C++ 2019 X64 Minimum Runtime - 14.28.29914","14.28.29914","STF128553"
"Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030","11.0.61030","STF128553"
"CCC Help Greek","2015.1104.1642.30033","STF128553"
"Education Software 2013 December Update","11.4.120.0","STF128553"
"Microsoft Visual C++ 2013 x64 Minimum Runtime - 12.0.40660","12.0.40660","STF128553"
"CCC Help Turkish","2015.1104.1642.30033","STF128553"
"CCC Help English","2015.1104.1642.30033","STF128553"
"Microsoft Silverlight","5.1.50918.0","STF128553"
"Microsoft Visual C++ 2012 x86 Minimum Runtime - 11.0.61030","11.0.61030","STF128553"
"SMART English (United Kingdom) Language Pack","11.4.19.0","STF128553"
"Configuration Manager Client","5.00.9058.1000","STF128553"
"CCC Help Portuguese","2015.1104.1642.30033","STF128553"
"Curriculum Surveyor Administrator","2.65.3","STF128553"
"ProSolutionTraining","13.0.0","STF128553"
"Microsoft Policy Platform","68.1.1010.0","STF128553"
"SMART Common Files","11.5.159.0","STF128553"
"CCC Help Polish","2015.1104.1642.30033","STF128553"
"Office 16 Click-to-Run Localization Component","16.0.10391.20029","STF128657"
"Office 16 Click-to-Run Licensing Component","16.0.10391.20029","STF128657"
"Microsoft Visual C++ 2019 X86 Additional Runtime - 14.28.29914","14.28.29914","STF128657"
"Microsoft Visual C++ 2013 x86 Minimum Runtime - 12.0.40660","12.0.40660","STF128657"
"ProMonitor Administration Utility","7.0.0","STF128657"
"Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219","10.0.40219","STF128657"
"Microsoft Visual C++ 2005 Redistributable (x64)","8.0.61000","STF128657"
"ProMetrix","18.2.1","STF128657"
"Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219","10.0.40219","STF128657"
"Microsoft FSLogix Apps","2.9.7205.27375","STF128657"
"Microsoft FSLogix Apps","2.9.7205.27375","STF128657"
"Microsoft Visual C++ 2019 X64 Additional Runtime - 14.28.29914","14.28.29914","STF128657"
